,attacking,attacked,attack,support,neutral
6366,80.0,46.0,0.20567181706428528,0.7182781100273132,0.07605002075433731
6368,80.0,48.0,0.9984706044197084,0.0005199885927140713,0.0010093036107718942
6370,81.0,1.0,0.4626595377922058,0.5130699872970581,0.024270404130220413
6376,81.0,7.0,0.4708380997180938,0.4388784170150757,0.09028348326683044
6387,81.0,18.0,0.9972419738769532,4.404493665788323e-05,0.0027139829471707344
6392,81.0,23.0,0.4708379507064819,0.4388784766197205,0.0902835950255394
6403,81.0,34.0,0.9972420930862428,4.404460923979059e-05,0.0027139689773321147
6406,81.0,37.0,0.470839649438858,0.4388767778873444,0.09028364717960358
6417,81.0,48.0,0.9972420930862428,4.404477658681572e-05,0.002713975496590137
6419,82.0,1.0,0.5148698687553406,0.34799185395240784,0.13713832199573514
6427,82.0,9.0,0.43844711780548096,0.358670711517334,0.20288214087486267
6430,82.0,12.0,0.4382387399673462,0.5160187482833862,0.045742444694042206
6434,82.0,16.0,0.7114430665969849,0.07005257159471512,0.2185044288635254
6436,82.0,18.0,0.9996362924575806,6.3441433439948e-07,0.0003630768624134362
6443,82.0,25.0,0.4384472668170929,0.358670711517334,0.2028820663690567
6446,82.0,28.0,0.4382390379905701,0.5160185098648071,0.045742437243461616
6450,82.0,32.0,0.7114431262016296,0.07005247473716736,0.2185043841600418
6452,82.0,34.0,0.9996362924575806,6.344155849546951e-07,0.00036307721165940166
6457,82.0,39.0,0.4384479820728302,0.358670175075531,0.2028818875551224
6460,82.0,42.0,0.43823879957199097,0.5160187482833862,0.04574242606759072
6464,82.0,46.0,0.7114428877830505,0.0700526162981987,0.21850450336933136
6466,82.0,48.0,0.9996362924575806,6.344131406876841e-07,0.00036307616392150516
6468,83.0,1.0,0.27519550919532776,0.17392551898956302,0.5508790016174316
6476,83.0,9.0,0.5722052454948425,0.08130014687776567,0.3464946150779724
6485,83.0,18.0,0.9742816686630248,1.7799406123231165e-05,0.0257005114108324
6492,83.0,25.0,0.5722052454948425,0.08130009472370148,0.3464946150779724
6501,83.0,34.0,0.9742816686630248,1.7799420675146393e-05,0.025700567290186882
6506,83.0,39.0,0.5722051858901978,0.08130016177892685,0.3464946448802948
6515,83.0,48.0,0.9742816686630248,1.779938793333713e-05,0.02570053748786449
6517,84.0,1.0,0.4364846050739288,0.3026797771453857,0.2608356177806854
6525,84.0,9.0,0.5417621135711671,0.17246802151203156,0.28576987981796265
6528,84.0,12.0,0.2438795268535614,0.5622779726982117,0.19384245574474332
6534,84.0,18.0,0.9830862283706664,6.700178346363828e-05,0.016846705228090286
6541,84.0,25.0,0.5417624115943909,0.172467902302742,0.2857697010040283
6544,84.0,28.0,0.2438795268535614,0.5622779726982117,0.19384251534938807
6550,84.0,34.0,0.9830862283706664,6.700191443087533e-05,0.016846729442477226
6555,84.0,39.0,0.5417624711990356,0.172467902302742,0.28576964139938354
6558,84.0,42.0,0.24387961626052854,0.5622779130935669,0.1938425600528717
6564,84.0,48.0,0.9830862283706664,6.700191443087533e-05,0.016846755519509315
6574,85.0,9.0,0.2872802019119263,0.18824869394302368,0.5244711637496948
6583,85.0,18.0,0.9846797585487366,0.00012184011575300246,0.01519834157079458
6590,85.0,25.0,0.28728029131889343,0.1882488578557968,0.5244708657264711
6599,85.0,34.0,0.9846797585487366,0.00012184034858364612,0.0151983629912138
6604,85.0,39.0,0.28727987408638,0.1882489174604416,0.5244712233543396
6613,85.0,48.0,0.9846797585487366,0.00012184034858364612,0.015198355540633203
6632,86.0,18.0,0.3609378933906555,0.15287922322750092,0.4861829280853272
6648,86.0,34.0,0.360938161611557,0.15287905931472778,0.4861826896667481
6662,86.0,48.0,0.36093807220458973,0.15287913382053375,0.4861827492713928
6664,87.0,1.0,0.4868734776973725,0.16274549067020416,0.350381076335907
6666,87.0,3.0,0.6699201464653015,0.0014812444569543006,0.32859861850738525
6672,87.0,9.0,0.8751693964004517,0.05577641725540161,0.06905414909124374
6675,87.0,12.0,0.9454064965248108,0.03859042376279831,0.016002977266907692
6679,87.0,16.0,0.9118372201919556,0.0028276396915316577,0.08533519506454468
6681,87.0,18.0,0.9999879598617554,3.9137959539914386e-10,1.203293231810676e-05
6688,87.0,25.0,0.8751692771911621,0.05577651411294937,0.06905417889356613
6691,87.0,28.0,0.94540673494339,0.03859036415815354,0.0160029586404562
6695,87.0,32.0,0.9118372201919556,0.0028276396915316577,0.08533519506454468
6697,87.0,34.0,0.9999879598617554,3.9137659779697737e-10,1.2032897757308094e-05
6702,87.0,39.0,0.8751693964004517,0.055776432156562805,0.06905414909124374
6705,87.0,42.0,0.9454066157341005,0.03859039396047592,0.0160029698163271
6709,87.0,46.0,0.9118371605873108,0.0028276396915316577,0.08533523231744766
6711,87.0,48.0,0.9999879598617554,3.9137809659806077e-10,1.2032920494675635e-05
6713,88.0,1.0,0.3208451271057129,0.22625844180583954,0.4528964161872864
6730,88.0,18.0,0.792899489402771,0.00034877160214819014,0.20675167441368106
6746,88.0,34.0,0.7928996086120605,0.0003487723297439516,0.20675161480903625
6760,88.0,48.0,0.792899489402771,0.00034877212601713836,0.20675167441368106
6762,89.0,1.0,0.2474411576986313,0.19234976172447205,0.5602090954780579
6766,89.0,5.0,0.6767362952232361,0.021251777186989784,0.3020119071006775
6767,89.0,6.0,0.28671795129776,0.003708380972966552,0.7095736265182495
6768,89.0,7.0,0.872979998588562,0.0025360332801938053,0.12448392808437347
6771,89.0,10.0,0.2103501409292221,0.0001670002966420725,0.7894828319549559
6773,89.0,12.0,0.35939428210258484,0.5986713171005249,0.04193439707159996
6777,89.0,16.0,0.5237693190574646,0.00014554723748005927,0.4760851263999939
6778,89.0,17.0,0.6717769503593445,0.01133184228092432,0.3168911933898926
6779,89.0,18.0,0.9322749376296996,0.00021763492259196937,0.06750746071338654
6782,89.0,21.0,0.6767438650131226,0.02125165052711964,0.30200445652008057
6783,89.0,22.0,0.2867180705070496,0.003708385629579425,0.70957350730896
6784,89.0,23.0,0.872979998588562,0.0025360370054841037,0.12448401749134065
6787,89.0,26.0,0.21035003662109372,0.00016700031119398773,0.7894828915596008
6789,89.0,28.0,0.3593943417072296,0.5986713171005249,0.04193438962101936
6793,89.0,32.0,0.5237687230110168,0.00014554736844729632,0.4760857224464417
6794,89.0,33.0,0.671776533126831,0.011331834830343723,0.3168916404247284
6795,89.0,34.0,0.9322749376296996,0.00021763512631878257,0.06750748306512833
6797,89.0,36.0,0.2898639142513275,0.003822845406830311,0.7063131928443909
6798,89.0,37.0,0.8729804754257202,0.002536044456064701,0.12448355555534366
6801,89.0,40.0,0.21035008132457733,0.00016700031119398773,0.7894828915596008
6803,89.0,42.0,0.3593946993350983,0.5986709594726562,0.04193436354398728
6807,89.0,46.0,0.5237689614295961,0.00014554729568772018,0.4760854542255402
6808,89.0,47.0,0.6717767715454102,0.011331838555634022,0.3168913722038269
6809,89.0,48.0,0.9322749376296996,0.00021763450058642772,0.06750741600990295
6815,90.0,5.0,0.2702680230140686,0.6943805813789368,0.035351451486349106
6816,90.0,6.0,0.41840142011642456,0.0006617063190788032,0.5809368491172789
6817,90.0,7.0,0.9996063113212584,3.295930218882859e-05,0.0003607612452469766
6828,90.0,18.0,0.9999997615814208,1.8992942329987272e-07,2.3720618358424872e-08
6831,90.0,21.0,0.2702851891517639,0.6943619251251221,0.03535284101963043
6832,90.0,22.0,0.418400913476944,0.0006617031176574527,0.580937385559082
6833,90.0,23.0,0.9996063113212584,3.2959269447019324e-05,0.0003607610706239939
6844,90.0,34.0,0.9999997615814208,1.8992925276961611e-07,2.3720572173147048e-08
6846,90.0,36.0,0.4154748618602753,0.0006665429682470857,0.5838586091995239
6847,90.0,37.0,0.9996063113212584,3.2957224902929745e-05,0.0003607583348639309
6858,90.0,48.0,0.9999997615814208,1.8992979278209527e-07,2.3720618358424872e-08
6859,90.0,49.0,0.5522112846374512,0.28754881024360657,0.16023993492126465
6860,91.0,1.0,0.5359780192375183,0.3348802030086517,0.12914179265499115
6864,91.0,5.0,0.24922107160091397,0.5761558413505554,0.17462316155433655
6865,91.0,6.0,0.4895755648612976,0.0051578166894614705,0.505266547203064
6866,91.0,7.0,0.9956948757171632,0.002511640079319477,0.0017934552161023019
6868,91.0,9.0,0.6526105403900146,0.2600736916065216,0.08731583505868913
6869,91.0,10.0,0.2694404125213623,0.3812865912914276,0.3492729663848877
6875,91.0,16.0,0.6159096956253052,0.08467087149620056,0.29941946268081665
6876,91.0,17.0,0.9852632284164428,0.011273400858044623,0.003463295754045248
6877,91.0,18.0,0.999725878238678,4.730848672807042e-07,0.00027367015718482435
6880,91.0,21.0,0.2492287904024124,0.5761488676071167,0.1746222972869873
6881,91.0,22.0,0.4895755648612976,0.0051578180864453324,0.5052666664123535
6882,91.0,23.0,0.9956948757171632,0.002511640079319477,0.0017934517236426473
6884,91.0,25.0,0.6526104807853699,0.2600736618041992,0.08731585741043091
6885,91.0,26.0,0.26944074034690857,0.3812862932682037,0.3492729961872101
6891,91.0,32.0,0.6159094572067261,0.08467096090316772,0.2994195520877838
6892,91.0,33.0,0.9852633476257324,0.011273343116044998,0.003463276429101825
6893,91.0,34.0,0.999725878238678,4.7308623152275686e-07,0.00027367068105377257
6895,91.0,36.0,0.4919981062412262,0.005154689773917197,0.5028471946716309
6896,91.0,37.0,0.9956948757171632,0.002511585131287575,0.0017934509087353945
6898,91.0,39.0,0.6526100635528564,0.2600739598274231,0.08731593936681747
6899,91.0,40.0,0.2694406509399414,0.3812863826751709,0.3492729067802429
6905,91.0,46.0,0.6159096360206604,0.08467079699039459,0.2994195222854614
6906,91.0,47.0,0.9852633476257324,0.01127332728356123,0.0034632731694728136
6907,91.0,48.0,0.999725878238678,4.73085776775406e-07,0.0002736704191192985
6909,92.0,1.0,0.6979674100875854,0.28353244066238403,0.018500106409192085
6914,92.0,6.0,0.22087161242961886,0.044993527233600616,0.7341348528862
6915,92.0,7.0,0.9900896549224854,0.008565724827349186,0.0013446025550365448
6917,92.0,9.0,0.4923120141029358,0.4968085885047913,0.010879401117563248
6924,92.0,16.0,0.5061976313591003,0.484876811504364,0.008925588801503181
6925,92.0,17.0,0.3031132519245148,0.6952564120292664,0.0016302431467920544
6926,92.0,18.0,0.99999737739563,4.092376286735089e-07,2.2881367840454914e-06
6930,92.0,22.0,0.22087161242961886,0.04499361664056778,0.7341347336769104
6931,92.0,23.0,0.9900896549224854,0.008565724827349186,0.001344603835605085
6933,92.0,25.0,0.4923115670681,0.4968090653419495,0.010879408568143845
6940,92.0,32.0,0.506197988986969,0.4848764538764954,0.008925599977374077
6941,92.0,33.0,0.3031128942966461,0.6952568888664246,0.0016302426811307669
6942,92.0,34.0,0.99999737739563,4.0923958977145963e-07,2.2881390577822462e-06
6944,92.0,36.0,0.22292283177375796,0.04492662847042084,0.7321506142616272
6945,92.0,37.0,0.9900912046432496,0.00856412947177887,0.0013446361990645528
6947,92.0,39.0,0.4923118948936462,0.4968087673187256,0.01087940763682127
6954,92.0,46.0,0.5061982274055481,0.4848762452602386,0.008925590664148329
6955,92.0,47.0,0.3031141757965088,0.6952555775642395,0.0016302451258525252
6956,92.0,48.0,0.99999737739563,4.0924075506154617e-07,2.288145651618834e-06
6958,93.0,1.0,0.3363455533981323,0.5271345376968384,0.13651993870735168
6964,93.0,7.0,0.4851948320865631,0.2099861055612564,0.3048190474510193
6966,93.0,9.0,0.43183284997940063,0.4523269534111023,0.11584020406007768
6975,93.0,18.0,0.9941628575325012,0.0009603193029761314,0.0048768389970064155
6980,93.0,23.0,0.4851949214935303,0.20998603105545044,0.3048190176486969
6982,93.0,25.0,0.43183302879333496,0.452326774597168,0.11584018915891647
6991,93.0,34.0,0.9941628575325012,0.0009603184298612176,0.0048768389970064155
6994,93.0,37.0,0.4852105975151062,0.20997871458530426,0.30481070280075073
6996,93.0,39.0,0.4318327903747559,0.4523270726203919,0.11584021151065825
7005,93.0,48.0,0.9941628575325012,0.0009603174985386431,0.004876829218119383
7007,94.0,1.0,0.22232022881507876,0.3123471736907959,0.4653326272964478
7015,94.0,9.0,0.4190111756324768,0.3201395869255066,0.2608492374420166
7024,94.0,18.0,0.9985336065292358,3.526673253873014e-06,0.0014628017088398335
7031,94.0,25.0,0.419011652469635,0.32013919949531555,0.2608492076396942
7040,94.0,34.0,0.9985336065292358,3.5266666600364265e-06,0.0014628003118559716
7045,94.0,39.0,0.4190115630626679,0.3201392590999603,0.2608492076396942
7054,94.0,48.0,0.9985336065292358,3.526673253873014e-06,0.001462798216380179
7056,95.0,1.0,0.6175745725631714,0.3112793564796448,0.07114607840776442
7062,95.0,7.0,0.3712021410465241,0.05174581706523895,0.5770520567893982
7064,95.0,9.0,0.3558520972728729,0.29777684807777405,0.3463710844516754
7073,95.0,18.0,0.6834767460823059,0.2953426539897919,0.021180609241127968
7078,95.0,23.0,0.3712020814418793,0.05174585059285164,0.5770520567893982
7080,95.0,25.0,0.3558521270751953,0.297776997089386,0.3463709056377411
7089,95.0,34.0,0.6834766268730164,0.29534274339675903,0.021180620416998863
7092,95.0,37.0,0.3712097406387329,0.05174584686756134,0.5770444273948669
7094,95.0,39.0,0.3558521866798401,0.2977768182754517,0.34637102484703064
7103,95.0,48.0,0.6834768652915955,0.2953425347805023,0.02118060737848282
7106,96.0,2.0,0.20483535528182986,0.099650576710701,0.6955140829086304
7107,96.0,3.0,0.43258363008499146,0.1614595502614975,0.40595680475234985
7108,96.0,4.0,0.4224501848220825,0.02126636728644371,0.5562834143638611
7111,96.0,7.0,0.8247808218002319,0.04155296087265015,0.13366621732711792
7113,96.0,9.0,0.20427778363227844,0.7277995347976685,0.06792272627353667
7115,96.0,11.0,0.2081521153450012,0.014454783871769903,0.777393102645874
7120,96.0,16.0,0.6453918814659119,0.26297819614410395,0.09162990748882294
7122,96.0,18.0,0.9991822838783264,0.0006553574930876492,0.0001624089345568791
7124,96.0,20.0,0.42205575108528137,0.02109638229012489,0.556847870349884
7127,96.0,23.0,0.8247807025909424,0.04155299067497253,0.1336662769317627
7129,96.0,25.0,0.2042776644229889,0.7277995944023132,0.06792272627353667
7131,96.0,27.0,0.20815199613571167,0.014454797841608524,0.7773931622505188
7136,96.0,32.0,0.645392119884491,0.26297810673713684,0.09162980318069458
7138,96.0,34.0,0.9991821646690368,0.0006553576677106321,0.0001624092255951837
7141,96.0,37.0,0.8247875571250916,0.041550930589437485,0.13366155326366425
7143,96.0,39.0,0.2042778432369232,0.7277994751930237,0.06792265176773071
7145,96.0,41.0,0.2081522196531296,0.014454787597060204,0.7773929834365845
7150,96.0,46.0,0.6453918218612671,0.2629782557487488,0.09162990003824234
7152,96.0,48.0,0.9991822838783264,0.0006553559214808048,0.0001624089345568791
7154,97.0,1.0,0.2842003405094147,0.17259979248046875,0.543199896812439
7160,97.0,7.0,0.3460353910923004,0.10800370573997498,0.5459608435630798
7162,97.0,9.0,0.3697877526283264,0.13290777802467346,0.4973044991493225
7171,97.0,18.0,0.9965207576751708,1.6169727814485668e-06,0.003477649996057153
7176,97.0,23.0,0.34603533148765564,0.10800370573997498,0.5459610223770142
7178,97.0,25.0,0.3697880506515503,0.13290774822235107,0.4973042607307434
7187,97.0,34.0,0.9965206384658812,1.6169772152352382e-06,0.0034776560496538877
7190,97.0,37.0,0.3460317552089691,0.10800430923700333,0.5459639430046082
7192,97.0,39.0,0.3697881102561951,0.1329076588153839,0.4973042607307434
7201,97.0,48.0,0.9965206384658812,1.6169772152352382e-06,0.003477659309282899
7203,98.0,1.0,0.7696352601051331,0.13976551592350006,0.09059922397136687
7209,98.0,7.0,0.672527015209198,0.16366039216518402,0.1638125330209732
7211,98.0,9.0,0.884978711605072,0.05247649922966957,0.06254483759403229
7214,98.0,12.0,0.28388723731040955,0.42144155502319336,0.2946712076663971
7218,98.0,16.0,0.4009663760662079,0.5383263826370239,0.06070726737380028
7220,98.0,18.0,0.9982951283454896,0.0004976664204150438,0.0012072547106072307
7225,98.0,23.0,0.6725268959999084,0.16366060078144073,0.1638125628232956
7227,98.0,25.0,0.884978711605072,0.0524764358997345,0.06254485249519348
7230,98.0,28.0,0.2838869392871857,0.4214416444301605,0.2946714162826538
7234,98.0,32.0,0.4009663760662079,0.5383261442184448,0.060707394033670425
7236,98.0,34.0,0.9982951283454896,0.0004976645577698946,0.0012072535464540124
7239,98.0,37.0,0.6725309491157532,0.16365762054920194,0.16381148993968964
7241,98.0,39.0,0.884978711605072,0.05247649922966957,0.0625448077917099
7244,98.0,42.0,0.2838870584964752,0.4214416146278381,0.29467129707336426
7248,98.0,46.0,0.4009665548801422,0.5383260846137999,0.060707315802574165
7250,98.0,48.0,0.9982951283454896,0.0004976654890924691,0.001207255874760449
7252,99.0,1.0,0.712902307510376,0.08384682983160019,0.203250914812088
7258,99.0,7.0,0.3163147568702698,0.047460954636335366,0.6362242698669434
7260,99.0,9.0,0.9128050208091736,0.016317114233970642,0.07087784260511397
7269,99.0,18.0,0.999868869781494,3.3178017133650433e-07,0.0001307719940086827
7274,99.0,23.0,0.3163148164749145,0.04746098816394806,0.6362242698669434
7276,99.0,25.0,0.9128051400184632,0.016317101195454597,0.07087778300046921
7285,99.0,34.0,0.999868869781494,3.3178017133650433e-07,0.0001307718630414456
7288,99.0,37.0,0.3163161277770996,0.04746079817414284,0.6362230777740479
7290,99.0,39.0,0.9128050208091736,0.016317108646035194,0.0708778128027916
7299,99.0,48.0,0.999868869781494,3.317798586977005e-07,0.0001307717466261238
7305,50.0,54.0,0.2438796460628509,0.5622779726982117,0.1938423216342926
7311,50.0,60.0,0.9830862283706664,6.700191443087533e-05,0.016846721991896633
7315,50.0,64.0,0.2438796758651733,0.5622780323028564,0.19384226202964785
7321,50.0,70.0,0.9830862283706664,6.700191443087533e-05,0.016846721991896633
7328,50.0,77.0,0.9830862283706664,6.700216908939183e-05,0.016846762970089912
7337,50.0,86.0,0.54176265001297,0.1724678874015808,0.2857695519924164
7340,50.0,89.0,0.2438797652721405,0.5622777342796326,0.1938425451517105
7346,50.0,95.0,0.9830862283706664,6.700216908939183e-05,0.01684674620628357
7361,51.0,60.0,0.984679877758026,0.00012184013030491768,0.015198328532278538
7371,51.0,70.0,0.984679877758026,0.00012183989019831643,0.015198328532278538
7378,51.0,77.0,0.984679877758026,0.00012184013030491768,0.015198335982859138
7387,51.0,86.0,0.2872802019119263,0.1882489323616028,0.5244709253311157
7396,51.0,95.0,0.984679877758026,0.00012183999933768064,0.015198328532278538
7405,52.0,54.0,0.9454066157341005,0.03859039396047592,0.016002962365746498
7409,52.0,58.0,0.9118372201919556,0.002827641321346164,0.08533520996570587
7411,52.0,60.0,0.9999879598617554,3.9137734719751904e-10,1.2032897757308094e-05
7412,52.0,61.0,0.3294735848903656,0.010598735883831978,0.6599276065826416
7415,52.0,64.0,0.9454066157341005,0.03859041258692741,0.01600297912955284
7419,52.0,68.0,0.9118371605873108,0.0028276464436203237,0.08533531427383423
7421,52.0,70.0,0.9999879598617554,3.9137809659806077e-10,1.2032920494675635e-05
7422,52.0,71.0,0.3294735848903656,0.010598708875477314,0.6599277257919312
7426,52.0,75.0,0.9118372201919556,0.002827641321346164,0.08533520996570587
7428,52.0,77.0,0.9999879598617554,3.9137659779697737e-10,1.203288684337167e-05
7431,52.0,80.0,0.6699198484420776,0.0014812592417001724,0.32859891653060913
7437,52.0,86.0,0.875169575214386,0.05577636510133743,0.06905406713485718
7440,52.0,89.0,0.9454066157341005,0.03859039396047592,0.0160029698163271
7444,52.0,93.0,0.9118373394012452,0.0028276389930397268,0.0853351280093193
7446,52.0,95.0,0.9999879598617554,3.9137809659806077e-10,1.2032909580739215e-05
7447,52.0,96.0,0.8069964051246643,0.004301684442907572,0.1887020170688629
7461,53.0,60.0,0.7928997278213501,0.00034877186408266425,0.20675146579742432
7471,53.0,70.0,0.7928997874259949,0.00034877142752520735,0.20675142109394076
7478,53.0,77.0,0.7928996682167053,0.0003487716894596815,0.20675158500671387
7496,53.0,95.0,0.7928996682167053,0.0003487716894596815,0.20675154030323029
7501,54.0,50.0,0.8714961409568787,0.002499951748177409,0.1260039508342743
7503,54.0,52.0,0.2060586214065552,0.00018216815078631046,0.7937592267990112
7505,54.0,54.0,0.3593943417072296,0.5986712574958801,0.041934385895729065
7509,54.0,58.0,0.5237689614295961,0.0001455470046494156,0.4760854542255402
7510,54.0,59.0,0.6717764735221863,0.011331833899021149,0.3168916702270508
7511,54.0,60.0,0.9322746992111206,0.0002176361158490181,0.06750767678022385
7513,54.0,62.0,0.21323667466640472,0.00018001806165557355,0.7865833044052124
7515,54.0,64.0,0.3593940436840057,0.5986716151237488,0.04193437099456787
7519,54.0,68.0,0.5237686038017273,0.00014554719382431358,0.4760858118534088
7520,54.0,69.0,0.6717770099639893,0.011331843212246895,0.3168911039829254
7521,54.0,70.0,0.9322749376296996,0.00021763512631878257,0.06750748306512833
7526,54.0,75.0,0.5237690806388855,0.00014554703375324607,0.476085364818573
7527,54.0,76.0,0.6717768311500549,0.011331840418279173,0.3168913424015045
7528,54.0,77.0,0.9322748184204102,0.0002176348934881389,0.0675075501203537
7533,54.0,82.0,0.6767361760139465,0.021251773461699486,0.3020120859146118
7534,54.0,83.0,0.28671741485595703,0.0037083788774907593,0.7095742225646973
7535,54.0,84.0,0.872979998588562,0.002536035841330886,0.12448401749134065
7538,54.0,87.0,0.21035028994083405,0.0001669998018769547,0.7894827127456665
7540,54.0,89.0,0.3593944311141968,0.5986712574958801,0.041934385895729065
7544,54.0,93.0,0.5237689614295961,0.0001455471501685679,0.4760854542255402
7545,54.0,94.0,0.6717766523361206,0.011331853456795216,0.31689152121543884
7546,54.0,95.0,0.9322749376296996,0.00021763492259196937,0.06750752031803131
7547,54.0,96.0,0.2628938555717468,0.0010194731876254082,0.7360866665840149
7551,55.0,50.0,0.9996077418327332,3.270834713475779e-05,0.0003595951129682362
7561,55.0,60.0,0.9999997615814208,1.89929608040984e-07,2.3720572173147048e-08
7571,55.0,70.0,0.9999997615814208,1.8992925276961611e-07,2.372048157894824e-08
7578,55.0,77.0,0.9999997615814208,1.8992925276961611e-07,2.372048157894824e-08
7583,55.0,82.0,0.2702677249908447,0.6943808794021606,0.03535137698054314
7584,55.0,83.0,0.4184010326862335,0.0006617010803893209,0.5809372663497925
7585,55.0,84.0,0.9996063113212584,3.295924034318887e-05,0.00036076141986995935
7596,55.0,95.0,0.9999997615814208,1.89929608040984e-07,2.3720572173147048e-08
7597,55.0,96.0,0.7582377791404724,0.23956836760044095,0.0021937896963208914
7601,56.0,50.0,0.995753049850464,0.0024653889704495673,0.001781638478860259
7603,56.0,52.0,0.2687616646289825,0.3845479190349579,0.3466905355453491
7609,56.0,58.0,0.6159090995788574,0.08467090874910355,0.29941996932029724
7610,56.0,59.0,0.9852633476257324,0.011273370124399662,0.003463282948359847
7611,56.0,60.0,0.999725878238678,4.7308395778600243e-07,0.00027366989525035024
7613,56.0,62.0,0.2717748582363129,0.3807603418827057,0.34746479988098145
7619,56.0,68.0,0.6159089803695679,0.08467099070549011,0.299420028924942
7620,56.0,69.0,0.9852632284164428,0.011273400858044623,0.0034632941242307425
7621,56.0,70.0,0.999725878238678,4.730848672807042e-07,0.00027367015718482435
7626,56.0,75.0,0.6159093379974365,0.08467088639736177,0.2994198203086853
7627,56.0,76.0,0.9852633476257324,0.011273358948528768,0.0034632862079888587
7628,56.0,77.0,0.999725878238678,4.73085776775406e-07,0.00027367068105377257
7633,56.0,82.0,0.2492211759090424,0.5761557221412659,0.17462314665317535
7634,56.0,83.0,0.4895756542682648,0.005157809238880873,0.505266547203064
7635,56.0,84.0,0.9956948757171632,0.0025116498582065105,0.001793458592146635
7637,56.0,86.0,0.6526104211807251,0.26007384061813354,0.08731574565172195
7638,56.0,87.0,0.26944032311439514,0.3812864720821381,0.3492732048034668
7644,56.0,93.0,0.6159098148345947,0.08467070758342743,0.29941946268081665
7645,56.0,94.0,0.9852633476257324,0.011273358948528768,0.0034632878378033642
7646,56.0,95.0,0.999725878238678,4.730848672807042e-07,0.00027366989525035024
7647,56.0,96.0,0.5452980399131775,0.04604141041636467,0.4086605906486511
7651,57.0,50.0,0.9902297854423524,0.008429150097072123,0.0013410558458417654
7659,57.0,58.0,0.5061979293823242,0.4848764538764954,0.00892559438943863
7660,57.0,59.0,0.3031136691570282,0.6952560544013977,0.0016302453586831687
7661,57.0,60.0,0.99999737739563,4.092380265774409e-07,2.288132463945658e-06
7669,57.0,68.0,0.5061984062194824,0.4848759770393372,0.0089256027713418
7670,57.0,69.0,0.3031136691570282,0.6952560544013977,0.0016302407020702958
7671,57.0,70.0,0.99999737739563,4.092376286735089e-07,2.2881281438458245e-06
7676,57.0,75.0,0.5061980485916138,0.4848763942718506,0.008925591595470905
7677,57.0,76.0,0.3031136691570282,0.6952560544013977,0.0016302423318848016
7678,57.0,77.0,0.99999737739563,4.092391918675276e-07,2.2881367840454914e-06
7684,57.0,83.0,0.2208714485168457,0.0449935644865036,0.7341349720954895
7685,57.0,84.0,0.9900896549224854,0.0085657499730587,0.001344607793726027
7687,57.0,86.0,0.4923123717308045,0.4968082904815674,0.010879404842853546
7694,57.0,93.0,0.506197988986969,0.4848764836788178,0.008925603702664375
7695,57.0,94.0,0.3031136393547058,0.6952560544013977,0.0016302431467920544
7696,57.0,95.0,0.99999737739563,4.0923958977145963e-07,2.2881390577822462e-06
7697,57.0,96.0,0.8185493946075441,0.1592465192079544,0.022204086184501648
7701,58.0,50.0,0.4834496080875397,0.2070632576942444,0.30948710441589355
7711,58.0,60.0,0.9941628575325012,0.0009603129001334311,0.004876819904893637
7721,58.0,70.0,0.9941628575325012,0.0009603129001334311,0.004876813385635614
7728,58.0,77.0,0.9941628575325012,0.0009603193029761314,0.0048768389970064155
7735,58.0,84.0,0.4851948916912079,0.20998595654964447,0.30481916666030884
7737,58.0,86.0,0.4318331480026245,0.4523266851902008,0.11584015935659407
7746,58.0,95.0,0.9941628575325012,0.0009603166254237293,0.004876829218119383
7747,58.0,96.0,0.39267826080322266,0.19747278094291687,0.4098488986492157
7761,59.0,60.0,0.9985336065292358,3.5266530176159e-06,0.001462796120904386
7771,59.0,70.0,0.9985336065292358,3.526646423779312e-06,0.0014627940254285932
7778,59.0,77.0,0.9985336065292358,3.5266598388261627e-06,0.001462795422412455
7787,59.0,86.0,0.419012188911438,0.3201388716697693,0.2608489692211151
7796,59.0,95.0,0.9985336065292358,3.5266530176159e-06,0.0014627940254285932
7801,60.0,50.0,0.3765496611595154,0.050254236906766885,0.5731961131095886
7811,60.0,60.0,0.6834771633148193,0.29534226655960083,0.021180570125579837
7812,60.0,61.0,0.3185334801673889,0.19940009713172915,0.4820663928985596
7821,60.0,70.0,0.6834769248962402,0.29534250497817993,0.021180599927902218
7822,60.0,71.0,0.31853362917900085,0.1994001269340515,0.4820662438869476
7828,60.0,77.0,0.6834768652915955,0.29534250497817993,0.021180598065257072
7829,60.0,78.0,0.3539231419563293,0.3879244327545166,0.25815245509147644
7835,60.0,84.0,0.3712021708488464,0.05174586176872253,0.5770519971847534
7837,60.0,86.0,0.3558522164821625,0.2977769076824188,0.3463709056377411
7846,60.0,95.0,0.6834769248962402,0.2953424453735352,0.02118060365319252
7851,61.0,50.0,0.4667692482471466,0.08930903673171997,0.44392168521881104
7859,61.0,58.0,0.3303143680095673,0.20374619960784912,0.465939462184906
7861,61.0,60.0,0.9679007530212402,0.0002564824535511434,0.03184271603822708
7869,61.0,68.0,0.3303141593933105,0.20374631881713867,0.4659395515918732
7871,61.0,70.0,0.9679007530212402,0.0002564824535511434,0.03184271603822708
7876,61.0,75.0,0.3303142189979553,0.2037462741136551,0.4659394919872284
7878,61.0,77.0,0.9679008722305298,0.0002564819878898561,0.03184264153242111
7885,61.0,84.0,0.4655332863330841,0.08986477553844452,0.44460195302963257
